"type","username","useraddress","userid","timestamp","roomname","content"
"presence","Chas","undefined:undefined","2","2021-04-21 10:08:03","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:09:07","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:09:20","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:10:25","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:10:40","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:11:42","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:11:54","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:13:08","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:13:19","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:14:26","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:14:28","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:15:34","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:15:38","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:16:40","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:16:55","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:18:09","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:18:22","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:19:26","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:19:31","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:20:35","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:20:40","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:21:42","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:21:45","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:22:47","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:22:52","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:23:57","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:24:02","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:25:14","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:25:48","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:26:43","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:26:56","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:28:12","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:28:15","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:29:28","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:29:33","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:30:44","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:30:55","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:32:00","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:32:13","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:33:27","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:33:30","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:34:33","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 10:34:35","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 10:35:38","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:00:07","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:01:32","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:01:36","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:02:33","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:02:36","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:03:39","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:03:53","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:05:05","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:05:08","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:06:24","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:06:40","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:07:42","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:07:44","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:08:58","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:09:01","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:10:12","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:10:17","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:11:20","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:11:23","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:12:53","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:13:07","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:14:12","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:14:36","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:16:33","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:16:47","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:18:18","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:18:19","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:19:21","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:19:26","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:20:53","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:20:55","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:22:09","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:22:25","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:23:28","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:23:32","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:25:09","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:25:15","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:26:25","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:26:29","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:27:53","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:28:29","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:29:44","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:29:57","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:30:58","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:31:08","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:32:20","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:32:24","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:33:26","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:33:28","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:34:43","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:34:55","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:36:07","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:36:11","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:37:13","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:37:15","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:38:32","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:38:48","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:40:13","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:40:15","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:41:16","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:41:27","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:42:36","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:42:47","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:44:01","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:44:13","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:45:25","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:45:32","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:46:28","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:47:07","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:48:04","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:48:07","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:49:10","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:49:26","climatechange62645","join"
"presence","Chas","undefined:undefined","2","2021-04-21 11:50:25","climatechange62645","leave"
"presence","Chas","undefined:undefined","2","2021-04-21 11:51:43","climatechange62645","join"
"presence","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:01:27","climatechange62650","join"
"presence","Carolyn","undefined:undefined","2","2021-04-21 12:01:28","climatechange62650","join"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:01:29","climatechange62650","Hi! We will start soon."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:01:41","climatechange62650","Welcome! I'm Clem."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:01:46","climatechange62650","Tell the team your name and share something about yourself, such as a hobby you have or a game you like to play. Ask questions about what the others share. Take a couple of minutes to learn more about each other."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:02:11","climatechange62650","Okay, we're starting."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-04-21 12:02:16","climatechange62650","In this activity, your team will examine evidence of climate change in the form of graphs and experimental data. You will be asked to identify what the evidence tells you and what questions you still have. Then, you will read a local mayor’s opinion on fossil fuels and develop an argument in response."
