quality,unique_words,length_ratio,sim_0,negations,neg_parity,unusuals_0,unusual_ratio_0,sim_1,unusuals_1,unusual_ratio_1,sim_2,unusuals_2,unusual_ratio_2,sim_3,unusuals_3,unusual_ratio_3,sim_4,unusuals_4,unusual_ratio_4,max_sim,min_sim,line,text
Yes,1.153846,0.153846,0.909335485,0,0,1,0.75,0.841791988,3,0.5,0.869358812,2,0.6,0.95832058,2,0.6,0.895569808,2,0.6,0.95832058,0.841791988,1397,"Community college students will see their tuition rise by $300 to $2,800 or 12 percent. | Tuition at the six two-year community colleges will leap by $300, to $2,800."
No,1.058824,0.058824,0.844995225,0,0,1,0.5,0.651668089,6,0.25,0.740202465,2,0.333333333,0.909734237,2,0.333333333,0.851842224,2,0.333333333,0.909734237,0.651668089,1398,"U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them. | The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border, officials said."
Yes,1.052632,0.043478,0.983324986,0,0,1,0,0.872830727,1,0,0.90654495,1,0.5,0.982652479,1,0.5,0.928209817,1,0.5,0.983324986,0.872830727,1399,"No one has anything to fear from being correctly identified but everything to fear from their identity being stolen or misused, Mr Blunkett said. | He added: ""No one has anything to fear from being correctly identified, but everything to fear from their identity being stolen or misused."""
Yes,0.88,0.115385,0.975809385,0,0,1,0.666666667,0.896507951,1,0.8,0.953974514,1,0.8,0.991238555,1,0.8,0.988417137,1,0.8,0.991238555,0.896507951,1400,"They suspect the same anarchist group that claimed responsibility for the Dec. 21 explosions near his house, according to Italian news agency ANSA. | Italian police investigating the Prodi bomb suspect an anarchist group that claimed responsibility for Dec. 21 explosions near his house, according to Italian news agency ANSA."
Yes,1,0.111111,0.879547849,1,1,0,1,0.744673056,0,1,0.998284189,3,0,0.841219058,3,0,0.899390572,3,0,0.998284189,0.744673056,1401,Supporters say a city casino will attract tourists and conventioneers who will gamble and spend money in restaurants and stores. | Supporters say those people will gamble and have enough money left over to spend in restaurants and stores.
No,0.714286,0.333333,0.796908054,0,0,2,0.5,0.752512262,5,0.5,0.897145625,3,0.4,0.970391657,3,0.4,0.954822772,3,0.4,0.970391657,0.752512262,1402,"Currently, about 37,000 U.S. troops are stationed in South Korea. | There are 100,000 U.S. troops in Asia, most of them in South Korea and Japan."
Yes,0.8125,0.235294,0.934245157,0,0,2,0,0.84120078,2,0.333333333,0.95031107,2,0,0.673518142,2,0,0.835902995,2,0,0.95031107,0.673518142,1403,"Lee said Brianna had dragged food, toys and other things into the bedroom. | Lee, 33, said the girl had dragged the food, toys and other things into her mother's bedroom."
No,0.857143,0.142857,0.884945139,0,0,3,0,0.786566009,6,0.4,0.904083292,4,0,0.708172226,4,0,0.73702791,4,0,0.904083292,0.708172226,1404,"Peterson told police he fished alone in San Francisco Bay on Christmas Eve, returning to an empty house. | Peterson told police he left his wife at about 9:30 a.m. on Dec. 24 to fish alone in San Francisco Bay."
No,1.1,0.1,0.905662266,0,0,0,1,0.837053172,0,1,0.93273063,1,0,0.88836344,1,0,0.921768317,1,0,0.93273063,0.837053172,1405,"North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight. | North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight."
Yes,1,0,0.980068459,0,0,0,1,0.902193249,1,0.5,0.939327217,0,1,0.999569164,0,1,0.991146963,0,1,0.999569164,0.902193249,1406,"Mosel was unable to present financial statements in time due to mergers among subsidiaries and a change of accountants, the company said on Monday. | Mosel had been unable to present financial statements in time because of mergers among subsidiaries and a change of accountants, the company said yesterday."
Yes,1.166667,0.222222,0.947657839,0,0,0,1,0.922645856,0,1,0.997579714,4,0.2,0.971438976,4,0.2,0.974737436,4,0.2,0.997579714,0.922645856,1407,A navy official on the scene said divers were scanning the river bed with metal finders before rain drove them to shore. | A navy official said divers scanned the river bed with metal detectors before rain drove them to shore.
Yes,0.95,0,0.964065231,0,0,0,1,0.862827493,0,1,0.957133398,0,1,0.997775544,0,1,0.929895511,0,1,0.997775544,0.862827493,1408,"The Matrix Reloaded, which opened in limited previews Wednesday night, took in an estimated $135.8 million for all five days. | Matrix Reloaded opened in limited previews Wednesday night, and its total for all five days was estimated at $135.8 million."
Yes,0.954545,0,0.958021992,0,0,0,1,0.85585138,0,1,0.909286554,3,0.25,0.967839458,3,0.25,0.96862673,3,0.25,0.96862673,0.85585138,1409,"At first blush, then, the distinction drawn by the creators of the do-not-call registry would seem to draw the line in precisely the right place. | At first blush, then, the creators of the registry would seem to have drawn the line between exempted and banned calls in the right place."
Yes,1,0,0.959986635,1,1,0,1,0.899273329,0,1,0.966058159,0,1,0.944478487,0,1,0.987125233,0,1,0.987125233,0.899273329,1410,"They said no decisions had been made about how many troops would be moved, where they would come from, or where they would end up. | They added that decisions have been made about how many troops will be moved, where they will come from, or where they will end up."
Yes,1.047619,0.083333,0.973522352,0,0,0,1,0.8930194,2,0.5,0.886720422,0,1,0.999207762,0,1,0.997687434,0,1,0.999207762,0.886720422,1411,"The bank requires growth from elsewhere in the economy and needs the economy to rebalance, he said in an interview with the Press Association news agency. | The Bank of England ""requires growth from elsewhere in the economy and needs the economy to rebalance,"" he told the Press Association news agency."
Yes,1.045455,0.125,0.951313826,0,0,0,1,0.909468834,0,1,0.99999754,0,1,0.999877642,0,1,0.993849492,0,1,0.99999754,0.909468834,1412,"Voters in Cleveland Heights, Ohio, were asked to decide whether to allow same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners. | Voters in Cleveland Heights, Ohio, approved a proposal allowing same-sex couples -- and also unmarried heterosexual couples -- to officially register as domestic partners."
Yes,1.384615,0.461538,0.865530139,0,0,3,0.4,0.796421743,4,0.555555556,0.881103257,4,0.333333333,0.898647393,4,0.333333333,0.912827109,4,0.333333333,0.912827109,0.796421743,1413,"Cisco has signed similar deals with AT&T Corp. T.N , SBC Communications Inc. SBC.N and Sprint Corp. FON.N . | Cisco has similar relationships with BellSouth competitors SBC Communications, AT&T and Sprint Communications."
No,0.928571,0.071429,0.772219043,0,0,7,0,0.628620554,8,0.2,0.844316858,7,0,0.357624168,7,0,0.351422268,7,0,0.844316858,0.351422268,1414,"The Dow Jones industrial average advanced for the fourth week in a row. | The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82."
Yes,0.962963,0,0.977393655,0,0,0,1,0.953449721,0,1,0.983941111,1,0.8,0.985433541,1,0.8,0.985945823,1,0.8,0.985945823,0.953449721,1415,"But Ms Ward said the headroom under its financial covenants was ""tight"" and that there could be another downgrade if Southcorp breached any of its banking covenants. | But Ms Ward said the headroom under its financial covenants was ""tight"" and that there could be a rating downgrade if Southcorp did breach any banking covenants."
No,1.357143,0.357143,0.828656187,0,0,0,1,0.700119535,1,0.857142857,0.800590613,1,0.666666667,0.965055197,1,0.666666667,0.953116899,1,0.666666667,0.965055197,0.700119535,1416,"Also missing is Al Larsen, 31, of Fort Worth, Texas, who was in another vehicle swept off the turnpike. | The other victim recovered Tuesday morning was Al Larsen, 31, of Fort Worth, Texas."
No,0.769231,0.230769,0.820261131,0,0,0,1,0.786144278,1,0,0.602122324,1,0.666666667,0.981687893,1,0.666666667,0.983969993,1,0.666666667,0.983969993,0.602122324,1417,"He also could be barred permanently from the securities industry. | Young faces a fine, suspension or being permanently barred from the securities industry."
Yes,1.4,0.363636,0.86677025,0,0,1,0,0.647408617,4,0,0.750001767,5,0,0.855683296,5,0,0.888471022,5,0,0.888471022,0.647408617,1418,The Cradle of Liberty Council isn't the first one to buck the national group's stance. | Philadelphia's council is not the first to defy the national policy.
Yes,1,0,0.843530526,0,0,0,1,0.746005113,0,1,0.99753211,2,0.333333333,0.934022314,2,0.333333333,0.937538992,2,0.333333333,0.99753211,0.746005113,1419,"It would be cumbersome for restaurants that serve different meals each day, she said. | It would be especially cumbersome for restaurants that change their menus daily, she said."
No,0.875,0.125,0.863982871,0,0,2,0,0.683351769,2,0.5,0.955303865,3,0,0.776709729,3,0,0.770441629,3,0,0.955303865,0.683351769,1420,"Debra Mitchell, a member of the church, said Wilson had recently lost her job. | Mitchell said many knew Wilson, 43, to be unstable and that she recently lost her job."
Yes,1.3,0.3,0.871429914,0,0,1,0,0.686158573,2,0,0.995996463,1,0.666666667,0.973589989,1,0.666666667,0.975208576,1,0.666666667,0.995996463,0.686158573,1421,"Today, we preserve essential tools to foster voice competition in the local market. | We preserve essential tools to foster voice competition, Copps said."
Yes,1.043478,0.074074,0.96801048,0,0,2,0,0.892247852,2,0.333333333,0.919465038,2,0.5,0.996780173,2,0.5,0.99769029,2,0.5,0.99769029,0.892247852,1422,"The discovery that the MAP bug is present in the vast majority of Crohn's sufferers means it is almost certainly causing the intestinal inflammation, it said in a statement. | The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation."
Yes,1.153846,0.230769,0.900443534,0,0,0,1,0.859579382,0,1,0.912904771,2,0,0.900314261,2,0,0.915970212,2,0,0.915970212,0.859579382,1423,A big surge in consumer confidence has provided the only positive economic news in recent weeks. | Only a big surge in consumer confidence has interrupted the bleak economic news.
Yes,0.6875,0.3125,0.825847952,0,0,3,0,0.677021285,4,0,0.923336366,6,0,0.922029328,6,0,0.916787416,6,0,0.923336366,0.677021285,1424,He added: ``I've never heard of more reprehensiblebehaviour by a doctor. | The Harrisons’ lawyer Paul LiCalsi said: “I’ve never heard of more reprehensible behaviour by a doctor.
No,1,0.066667,0.776750443,0,0,0,1,0.710982626,2,0.333333333,0.843554772,0,1,0.938626857,0,1,0.915387892,0,1,0.938626857,0.710982626,1425,"I have heard the people of New York say, 'Enough is enough,'  Pataki said. "" | I have every reason to believe that people understand enough is enough, Mr. Pataki said."
Yes,0.95,0.130435,0.885399008,0,0,1,0,0.767695576,3,0,0.870810889,3,0,0.933741376,3,0,0.912819643,3,0,0.933741376,0.767695576,1426,"The government says the changes are necessary if Israel is to compete successfully in the global marketplace and attract investment. | However, the Israeli government argues that changes in Israel’s state-controlled economy are necessary if the state is to compete in the global marketplace."
Yes,1,0,0.93904184,0,0,0,1,0.812744419,1,0.833333333,0.999941729,0,1,0.813193765,0,1,0.922755149,0,1,0.999941729,0.812744419,1427,"The computers were located in the United States, Canada, and South Korea. | The PCs are scattered across the United States, Canada and South Korea."
Yes,0.85,0.15,0.919993362,0,0,0,1,0.786506474,2,0.333333333,0.798161489,1,0.75,0.983081103,1,0.75,0.937781798,1,0.75,0.983081103,0.786506474,1428,"He was voluntarily castrated in 2001, an operation he contends removed his ability to become sexually aroused. | DeVries, who was voluntarily castrated in August 2001, has said the surgery took away his ability to become sexually aroused."
Yes,1.166667,0.166667,0.879139724,0,0,2,0.5,0.861627305,5,0.545454545,0.87024837,2,0.5,0.945046608,2,0.5,0.948231976,2,0.5,0.948231976,0.861627305,1429,"Broomhead was assigned to 2nd Squadron, 3rd Armor Cavalry Regiment, based at Fort Carson. | Broomhead, 34, was assigned to the 2nd Squadron, 3rd Armored Cavalry Regiment."
No,0.833333,0.241379,0.925033035,0,0,1,0.5,0.732733179,3,0.4,0.838208231,3,0.25,0.846040203,3,0.25,0.866791163,3,0.25,0.925033035,0.732733179,1430,Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her. | Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance.
Yes,1.210526,0.25,0.98735625,0,0,0,1,0.925884025,0,1,0.893335929,0,1,0.989414359,0,1,0.997550761,0,1,0.997550761,0.893335929,1431,"SARS, the deadly respiratory disease first detected in China last November, gave the agency its first real test of a new state-of-the-art emergency operations center. | And SARS, the deadly respiratory disease first detected in China last November, tested the agency's new state-of-the-art emergency operations center."
Yes,0.884615,0.148148,0.865757638,0,0,5,0.444444444,0.739759779,7,0.461538462,0.771163554,8,0.333333333,0.960920572,8,0.333333333,0.93599332,8,0.333333333,0.960920572,0.739759779,1432,"This morning, at UM's New York office, Coen revised his expectations downward, saying that spending would instead rise 4.6 percent to $247 billion. | Speaking to reporters at a New York news conference, Universal McCann's Coen projected that total U.S. ad spending will rise 4.6 percent to $247.7 billion this year."
Yes,1,0,0.891968841,0,0,1,0.5,0.776036905,3,0.625,0.866017765,7,0.222222222,0.974490232,7,0.222222222,0.955670534,7,0.222222222,0.974490232,0.776036905,1433,"Cross-dressing teens from Harvey Milk High School offered sex for money in Greenwich Village and then robbed the would-be johns by pretending to be cops, sources said last night. | Four Harvey Milk High School students who dressed as women were arrested yesterday for robbing men in the West Village - and pretending to be police officers, sources said."
Yes,1.090909,0.074074,0.966415713,0,0,0,1,0.950517038,0,1,0.967186037,0,1,0.989024199,0,1,0.985776377,0,1,0.989024199,0.950517038,1434,"Massachusetts does not have a state death penalty, and only once before - in Michigan - has the federal death penalty been given in a state without capital punishment. | Massachusetts has no state death penalty, and only once before -- in Michigan -- has the federal death penalty been given in a state without capital punishment."
