quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
No,1.250000,0.176471,0.9600030028235863,0,0,3,0.25,0.9600030028235863,0.9600030028235863
No,0.956522,0.000000,0.9350754552669945,0,0,3,0.0,0.9350754552669945,0.9350754552669945
No,0.666667,0.333333,0.9026333059144193,0,0,3,0.0,0.9026333059144193,0.9026333059144193
Yes,1.125000,0.250000,0.9279153484028106,0,0,0,1.0,0.9279153484028106,0.9279153484028106
Yes,0.916667,0.083333,0.9275791146689104,0,0,2,0.5,0.9275791146689104,0.9275791146689104
No,0.900000,0.000000,0.7863096286012698,0,0,1,0.0,0.7863096286012698,0.7863096286012698
Yes,1.120000,0.153846,0.955503157867021,0,0,2,0.0,0.955503157867021,0.955503157867021
No,0.857143,0.142857,0.8127673451361452,0,0,5,0.0,0.8127673451361452,0.8127673451361452
No,1.222222,0.222222,0.7485260569768268,0,0,0,1.0,0.7485260569768268,0.7485260569768268
No,0.920000,0.076923,0.814387028836399,0,0,4,0.5555555555555556,0.814387028836399,0.814387028836399
No,1.133333,0.000000,0.7964708879154123,0,0,0,1.0,0.7964708879154123,0.7964708879154123
Yes,1.454545,0.454545,0.9772407863522966,0,0,2,0.0,0.9772407863522966,0.9772407863522966
No,0.888889,0.227273,0.9234091028716362,0,0,1,0.0,0.9234091028716362,0.9234091028716362
No,0.789474,0.272727,0.9671766860263846,0,0,4,0.3333333333333333,0.9671766860263846,0.9671766860263846
Yes,0.684211,0.315789,0.9426661560968381,0,0,4,0.6,0.9426661560968381,0.9426661560968381
Yes,0.736842,0.300000,0.9238069257696824,0,0,4,0.5,0.9238069257696824,0.9238069257696824
Yes,0.863636,0.090909,0.9582639260900193,0,0,2,0.3333333333333333,0.9582639260900193,0.9582639260900193
No,0.888889,0.173913,0.9461443297914974,0,0,8,0.1111111111111111,0.9461443297914974,0.9461443297914974
Yes,1.111111,0.111111,0.9028155045006208,0,0,1,0.0,0.9028155045006208,0.9028155045006208
No,1.181818,0.181818,0.8635212991381028,0,0,4,0.0,0.8635212991381028,0.8635212991381028
No,1.105263,0.050000,0.8476304289873807,0,0,3,0.4,0.8476304289873807,0.8476304289873807
No,1.055556,0.000000,0.9704868869436472,0,0,7,0.0,0.9704868869436472,0.9704868869436472
Yes,0.941176,0.100000,0.9352683541123883,0,0,1,0.5,0.9352683541123883,0.9352683541123883
No,0.739130,0.250000,0.9680780945420476,0,0,2,0.0,0.9680780945420476,0.9680780945420476
Yes,1.041667,0.000000,0.8718672453296167,0,0,1,0.6666666666666666,0.8718672453296167,0.8718672453296167
Yes,1.181818,0.181818,0.9059531172042977,0,0,0,1.0,0.9059531172042977,0.9059531172042977
No,0.750000,0.250000,0.9377423292783589,0,0,2,0.0,0.9377423292783589,0.9377423292783589
Yes,1.000000,0.000000,0.981038211474921,0,0,0,1.0,0.981038211474921,0.981038211474921
No,1.000000,0.041667,0.9514503516339882,0,0,3,0.5,0.9514503516339882,0.9514503516339882
Yes,0.812500,0.187500,0.8608913447615686,0,0,1,0.0,0.8608913447615686,0.8608913447615686
Yes,0.947368,0.052632,0.8906510552187811,0,0,1,0.6666666666666666,0.8906510552187811,0.8906510552187811
Yes,0.937500,0.117647,0.9146600461785036,0,0,3,0.5714285714285714,0.9146600461785036,0.9146600461785036
Yes,1.400000,0.400000,0.8401344072147771,0,0,2,0.5,0.8401344072147771,0.8401344072147771
No,0.727273,0.272727,0.7679697338122218,0,0,3,0.25,0.7679697338122218,0.7679697338122218
Yes,1.428571,0.400000,0.9894890776876006,0,0,1,0.6666666666666666,0.9894890776876006,0.9894890776876006
Yes,1.545455,0.416667,0.738813206675868,0,0,4,0.0,0.738813206675868,0.738813206675868
Yes,1.045455,0.041667,0.9285478521297782,0,0,1,0.8571428571428571,0.9285478521297782,0.9285478521297782
Yes,1.214286,0.214286,0.756703795967478,0,0,8,0.0,0.756703795967478,0.756703795967478
No,0.913043,0.080000,0.9163220026773132,0,0,0,1.0,0.9163220026773132,0.9163220026773132
Yes,1.181818,0.181818,0.9003373672971205,0,0,0,1.0,0.9003373672971205,0.9003373672971205
Yes,1.062500,0.062500,0.9566202292615423,0,0,0,1.0,0.9566202292615423,0.9566202292615423
Yes,1.166667,0.153846,0.8704173723095251,0,0,3,0.0,0.8704173723095251,0.8704173723095251
Yes,1.000000,0.050000,0.9160792191154796,0,0,2,0.7142857142857143,0.9160792191154796,0.9160792191154796
No,1.285714,0.250000,0.9166502271088635,0,0,7,0.2222222222222222,0.9166502271088635,0.9166502271088635
Yes,1.210526,0.210526,0.9973314449320209,0,0,3,0.625,0.9973314449320209,0.9973314449320209
Yes,1.000000,0.000000,0.9824141963849652,0,0,4,0.3333333333333333,0.9824141963849652,0.9824141963849652
Yes,1.150000,0.200000,0.9621838048881881,0,0,3,0.0,0.9621838048881881,0.9621838048881881
No,0.888889,0.105263,0.9603200500021366,0,0,2,0.3333333333333333,0.9603200500021366,0.9603200500021366
No,1.066667,0.066667,0.8538654645575939,0,0,3,0.4,0.8538654645575939,0.8538654645575939
Yes,1.400000,0.428571,0.9111361941275121,0,0,5,0.16666666666666666,0.9111361941275121,0.9111361941275121
Yes,0.952381,0.086957,0.9780867725425548,0,0,0,1.0,0.9780867725425548,0.9780867725425548
Yes,0.913043,0.074074,0.8662195480065317,0,0,5,0.4444444444444444,0.8662195480065317,0.8662195480065317
Yes,1.052632,0.050000,0.9378092329618365,0,0,3,0.25,0.9378092329618365,0.9378092329618365
No,1.333333,0.294118,0.9205078920038582,1,1,1,0.5,0.9205078920038582,0.9205078920038582
Yes,0.950000,0.090909,0.8932382715971463,0,0,6,0.14285714285714285,0.8932382715971463,0.8932382715971463
No,1.333333,0.333333,0.9012538822270629,0,0,2,0.3333333333333333,0.9012538822270629,0.9012538822270629
Yes,1.176471,0.105263,0.9300334489213223,0,0,5,0.0,0.9300334489213223,0.9300334489213223
Yes,0.777778,0.210526,0.8019968751843578,0,0,3,0.4,0.8019968751843578,0.8019968751843578
Yes,0.958333,0.041667,0.9739721205535684,0,0,2,0.3333333333333333,0.9739721205535684,0.9739721205535684
No,1.333333,0.333333,0.9485172285218912,0,0,4,0.0,0.9485172285218912,0.9485172285218912
Yes,0.961538,0.000000,0.9877640814139754,0,0,3,0.4,0.9877640814139754,0.9877640814139754
No,1.333333,0.421053,0.9625004393624575,0,0,1,0.5,0.9625004393624575,0.9625004393624575
Yes,0.869565,0.192308,0.93601704088876,1,1,1,0.6666666666666666,0.93601704088876,0.93601704088876
No,1.400000,0.450000,0.9637195723724193,0,0,2,0.6,0.9637195723724193,0.9637195723724193
Yes,0.923077,0.076923,0.9177544433193053,1,1,1,0.6666666666666666,0.9177544433193053,0.9177544433193053
No,1.062500,0.058824,0.8930398814559162,0,0,6,0.14285714285714285,0.8930398814559162,0.8930398814559162
Yes,0.777778,0.263158,0.8916865467970079,0,0,1,0.8,0.8916865467970079,0.8916865467970079
No,0.733333,0.266667,0.9514742287182678,0,0,5,0.2857142857142857,0.9514742287182678,0.9514742287182678
Yes,1.181818,0.217391,0.9424370659864287,0,0,2,0.5,0.9424370659864287,0.9424370659864287
Yes,0.904762,0.200000,0.999817302241856,0,0,0,1.0,0.999817302241856,0.999817302241856
No,0.700000,0.300000,0.919022678463907,0,0,7,0.2222222222222222,0.919022678463907,0.919022678463907
No,1.388889,0.500000,0.9543915721538072,1,1,0,1.0,0.9543915721538072,0.9543915721538072
Yes,1.416667,0.416667,0.9192915052950799,0,0,2,0.3333333333333333,0.9192915052950799,0.9192915052950799
No,1.466667,0.466667,0.9164205422550232,0,0,2,0.3333333333333333,0.9164205422550232,0.9164205422550232
Yes,0.923077,0.076923,0.9088021533421441,0,0,0,1.0,0.9088021533421441,0.9088021533421441
No,1.250000,0.312500,0.9134181120201129,0,0,3,0.4,0.9134181120201129,0.9134181120201129
No,0.947368,0.052632,0.9362810031873741,0,0,2,0.6,0.9362810031873741,0.9362810031873741
Yes,0.764706,0.055556,0.8397464054373958,0,0,2,0.5,0.8397464054373958,0.8397464054373958
Yes,1.000000,0.041667,0.9984292217828078,0,0,2,0.5,0.9984292217828078,0.9984292217828078
Yes,1.095238,0.076923,0.860392664811492,0,0,4,0.42857142857142855,0.860392664811492,0.860392664811492
Yes,1.000000,0.000000,1.0000000000000002,0,0,0,1.0,1.0000000000000002,1.0000000000000002
Yes,0.800000,0.133333,0.9501710734862332,0,0,1,0.75,0.9501710734862332,0.9501710734862332
Yes,0.882353,0.111111,0.9653683127551395,0,0,3,0.0,0.9653683127551395,0.9653683127551395
Yes,1.066667,0.125000,0.926295024273906,0,0,3,0.25,0.926295024273906,0.926295024273906
No,1.333333,0.250000,0.7928192697825275,0,0,2,0.0,0.7928192697825275,0.7928192697825275
Yes,0.818182,0.160000,0.9246463586142907,0,0,1,0.5,0.9246463586142907,0.9246463586142907
Yes,0.880000,0.120000,0.9492858052678124,0,0,0,1.0,0.9492858052678124,0.9492858052678124
Yes,1.038462,0.037037,0.9351993424922763,0,0,2,0.5,0.9351993424922763,0.9351993424922763
Yes,1.150000,0.238095,0.8796913610126161,1,1,0,1.0,0.8796913610126161,0.8796913610126161
Yes,1.187500,0.187500,0.9331928942299775,0,0,1,0.5,0.9331928942299775,0.9331928942299775
Yes,1.045455,0.043478,0.9848436446715151,0,0,1,0.75,0.9848436446715151,0.9848436446715151
No,0.941176,0.052632,0.9212969843315271,0,0,4,0.0,0.9212969843315271,0.9212969843315271
Yes,1.157895,0.100000,0.9822690369060323,0,0,1,0.0,0.9822690369060323,0.9822690369060323
No,1.466667,0.444444,0.941541269458468,0,0,1,0.8,0.941541269458468,0.941541269458468
Yes,1.000000,0.047619,0.9371382222801105,0,0,0,1.0,0.9371382222801105,0.9371382222801105
Yes,0.733333,0.312500,0.8863250949657778,0,0,1,0.0,0.8863250949657778,0.8863250949657778
Yes,1.090909,0.090909,0.8244265907751975,1,1,0,1.0,0.8244265907751975,0.8244265907751975
No,1.166667,0.210526,0.9003841833522571,0,0,4,0.3333333333333333,0.9003841833522571,0.9003841833522571
No,1.909091,0.437500,0.8261018556188444,1,1,1,0.5,0.8261018556188444,0.8261018556188444
Yes,1.454545,0.454545,0.8948502847550933,0,0,1,0.8333333333333334,0.8948502847550933,0.8948502847550933
Yes,0.882353,0.117647,0.9584901587119581,0,0,4,0.42857142857142855,0.9584901587119581,0.9584901587119581
Yes,0.857143,0.142857,0.849845371624602,0,0,1,0.0,0.849845371624602,0.849845371624602
Yes,0.920000,0.038462,0.9900167407163228,0,0,5,0.375,0.9900167407163228,0.9900167407163228
Yes,1.333333,0.400000,0.7431290565832575,0,0,0,1.0,0.7431290565832575,0.7431290565832575
Yes,1.055556,0.000000,0.8567514546845599,0,0,1,0.0,0.8567514546845599,0.8567514546845599
No,0.846154,0.153846,0.8864230165198427,0,0,4,0.0,0.8864230165198427,0.8864230165198427
Yes,1.000000,0.074074,0.9266152678513924,0,0,6,0.0,0.9266152678513924,0.9266152678513924
No,1.142857,0.142857,0.7335777444832093,0,0,14,0.0,0.7335777444832093,0.7335777444832093
No,1.130435,0.080000,0.9541908236987048,0,0,2,0.7142857142857143,0.9541908236987048,0.9541908236987048
No,0.809524,0.227273,0.8883943429575821,0,0,1,0.6666666666666666,0.8883943429575821,0.8883943429575821
Yes,1.272727,0.230769,0.7867529542095749,0,0,1,0.5,0.7867529542095749,0.7867529542095749
Yes,0.909091,0.000000,0.9787211316589969,0,0,1,0.5,0.9787211316589969,0.9787211316589969
Yes,1.000000,0.000000,0.9845013765941008,0,0,0,1.0,0.9845013765941008,0.9845013765941008
No,0.666667,0.346154,0.8779943743415712,0,0,3,0.4,0.8779943743415712,0.8779943743415712
Yes,1.055556,0.111111,0.8976786013874598,0,0,0,1.0,0.8976786013874598,0.8976786013874598
Yes,1.454545,0.500000,0.9703512961506289,0,0,2,0.6666666666666666,0.9703512961506289,0.9703512961506289
No,0.823529,0.176471,0.9121008292201471,0,0,1,0.0,0.9121008292201471,0.9121008292201471
Yes,0.960000,0.000000,0.9872880923056288,0,0,0,1.0,0.9872880923056288,0.9872880923056288
Yes,1.181818,0.083333,0.9028273268800627,0,0,2,0.6,0.9028273268800627,0.9028273268800627
Yes,0.789474,0.210526,0.9138036141766698,1,1,1,0.6666666666666666,0.9138036141766698,0.9138036141766698
Yes,1.000000,0.000000,0.8079183215929964,0,0,2,0.5,0.8079183215929964,0.8079183215929964
Yes,0.909091,0.090909,0.9193160900911,0,0,2,0.5,0.9193160900911,0.9193160900911
No,1.090909,0.090909,0.9863034541384346,0,0,1,0.75,0.9863034541384346,0.9863034541384346
Yes,0.733333,0.235294,0.8467168411803958,0,0,4,0.0,0.8467168411803958,0.8467168411803958
No,0.700000,0.333333,0.8505478957233926,0,0,2,0.0,0.8505478957233926,0.8505478957233926
No,0.960000,0.000000,0.8488909731340526,0,0,5,0.0,0.8488909731340526,0.8488909731340526
Yes,1.187500,0.187500,0.9750184377555037,0,0,1,0.75,0.9750184377555037,0.9750184377555037
Yes,1.000000,0.000000,0.9000433262438627,0,0,0,1.0,0.9000433262438627,0.9000433262438627
No,1.142857,0.066667,0.8768138680543389,0,0,2,0.3333333333333333,0.8768138680543389,0.8768138680543389
No,1.076923,0.230769,0.9077399928081753,0,0,0,1.0,0.9077399928081753,0.9077399928081753
No,1.400000,0.444444,0.9873463883050426,1,1,1,0.5,0.9873463883050426,0.9873463883050426
Yes,1.266667,0.266667,0.9317859152004186,0,0,6,0.0,0.9317859152004186,0.9317859152004186
No,1.058824,0.000000,0.9412592421158139,0,0,8,0.1111111111111111,0.9412592421158139,0.9412592421158139
Yes,1.235294,0.210526,0.9525967659993286,0,0,0,1.0,0.9525967659993286,0.9525967659993286
No,0.944444,0.105263,0.9032713248574417,0,0,3,0.4,0.9032713248574417,0.9032713248574417
Yes,1.153846,0.142857,0.8913304828005941,0,0,2,0.3333333333333333,0.8913304828005941,0.8913304828005941
Yes,0.888889,0.111111,0.9824803760250729,0,0,2,0.3333333333333333,0.9824803760250729,0.9824803760250729
Yes,1.000000,0.000000,0.9384825794643983,0,0,1,0.0,0.9384825794643983,0.9384825794643983
No,1.000000,0.000000,0.9475485297494144,0,0,2,0.5,0.9475485297494144,0.9475485297494144
Yes,1.037037,0.035714,0.9267771591906433,0,0,1,0.5,0.9267771591906433,0.9267771591906433
Yes,1.444444,0.444444,0.8191522005590137,0,0,0,1.0,0.8191522005590137,0.8191522005590137
Yes,0.894737,0.052632,0.9310867826682003,0,0,1,0.5,0.9310867826682003,0.9310867826682003
Yes,1.000000,0.142857,0.9946228602241762,0,0,2,0.6666666666666666,0.9946228602241762,0.9946228602241762
Yes,0.866667,0.125000,0.9161757846361276,0,0,0,1.0,0.9161757846361276,0.9161757846361276
Yes,0.888889,0.142857,0.9020290443684302,0,0,2,0.6,0.9020290443684302,0.9020290443684302
Yes,1.142857,0.142857,0.9158217080095351,0,0,1,0.5,0.9158217080095351,0.9158217080095351
Yes,1.000000,0.000000,1.0,0,0,0,1.0,1.0,1.0
Yes,0.958333,0.107143,0.9968299329867142,0,0,2,0.0,0.9968299329867142,0.9968299329867142
Yes,0.920000,0.107143,0.9108923331398219,0,0,1,0.5,0.9108923331398219,0.9108923331398219
No,1.052632,0.050000,0.9024672150190696,0,0,5,0.0,0.9024672150190696,0.9024672150190696
Yes,1.173913,0.208333,0.9311684543628633,0,0,2,0.0,0.9311684543628633,0.9311684543628633
Yes,1.000000,0.055556,0.8647553150301969,0,0,1,0.6666666666666666,0.8647553150301969,0.8647553150301969
Yes,0.764706,0.235294,0.944289279921456,0,0,4,0.3333333333333333,0.944289279921456,0.944289279921456
Yes,0.720000,0.296296,0.9070566613386272,0,0,3,0.5,0.9070566613386272,0.9070566613386272
No,0.722222,0.277778,0.872311414881659,0,0,7,0.125,0.872311414881659,0.872311414881659
Yes,1.285714,0.333333,0.9932342064778322,0,0,2,0.7142857142857143,0.9932342064778322,0.9932342064778322
Yes,1.000000,0.037037,0.9982273990911951,0,0,3,0.4,0.9982273990911951,0.9982273990911951
No,0.722222,0.277778,0.8748715482619905,0,0,0,1.0,0.8748715482619905,0.8748715482619905
No,0.736842,0.263158,0.9288335475067342,0,0,2,0.5,0.9288335475067342,0.9288335475067342
Yes,1.533333,0.533333,0.9638701264515755,0,0,1,0.5,0.9638701264515755,0.9638701264515755
No,0.884615,0.076923,0.992334279757265,0,0,2,0.3333333333333333,0.992334279757265,0.992334279757265
No,0.791667,0.269231,0.9871240609636793,0,0,4,0.3333333333333333,0.9871240609636793,0.9871240609636793
No,1.071429,0.133333,0.7828684255009211,0,0,1,0.0,0.7828684255009211,0.7828684255009211
Yes,1.000000,0.000000,0.9286757473679609,0,0,0,1.0,0.9286757473679609,0.9286757473679609
No,1.368421,0.368421,0.9730395933302651,0,0,2,0.7142857142857143,0.9730395933302651,0.9730395933302651
No,0.823529,0.222222,0.9351164277417696,0,0,10,0.0,0.9351164277417696,0.9351164277417696
No,1.133333,0.058824,0.9236470628099368,0,0,2,0.3333333333333333,0.9236470628099368,0.9236470628099368
Yes,0.904762,0.153846,0.9916986514352402,0,0,3,0.25,0.9916986514352402,0.9916986514352402
Yes,1.285714,0.333333,0.9679681224932759,0,0,6,0.25,0.9679681224932759,0.9679681224932759
No,0.956522,0.000000,0.9043324930267318,0,0,3,0.0,0.9043324930267318,0.9043324930267318
Yes,0.800000,0.294118,0.6370508335621671,0,0,4,0.2,0.6370508335621671,0.6370508335621671
No,0.625000,0.375000,0.742685044183139,0,0,2,0.0,0.742685044183139,0.742685044183139
No,0.857143,0.142857,0.8410121754365857,0,0,4,0.5,0.8410121754365857,0.8410121754365857
Yes,1.080000,0.035714,0.9854641988746253,1,1,0,1.0,0.9854641988746253,0.9854641988746253
Yes,0.900000,0.142857,0.9325552826883282,1,1,2,0.6666666666666666,0.9325552826883282,0.9325552826883282
Yes,1.235294,0.263158,0.9214220248958305,0,0,1,0.8,0.9214220248958305,0.9214220248958305
Yes,1.100000,0.000000,0.8437450296931762,0,0,6,0.0,0.8437450296931762,0.8437450296931762
No,1.100000,0.100000,0.8906057436074153,0,0,6,0.25,0.8906057436074153,0.8906057436074153
No,1.363636,0.363636,0.8686467238542668,0,0,3,0.0,0.8686467238542668,0.8686467238542668
No,0.933333,0.066667,0.9579247427121501,1,1,6,0.0,0.9579247427121501,0.9579247427121501
Yes,1.166667,0.222222,0.963557170272752,0,0,2,0.5,0.963557170272752,0.963557170272752
Yes,1.000000,0.000000,0.9761109404217878,0,0,1,0.75,0.9761109404217878,0.9761109404217878
Yes,0.920000,0.074074,0.9328048600508965,0,0,5,0.2857142857142857,0.9328048600508965,0.9328048600508965
Yes,1.500000,0.307692,0.9067983932569026,0,0,5,0.0,0.9067983932569026,0.9067983932569026
Yes,1.055556,0.000000,0.8107464133526056,0,0,0,1.0,0.8107464133526056,0.8107464133526056
No,1.076923,0.076923,0.8229964262814622,0,0,9,0.1,0.8229964262814622,0.8229964262814622
Yes,0.714286,0.272727,0.93664382015791,0,0,4,0.0,0.93664382015791,0.93664382015791
Yes,1.047619,0.045455,0.9789065493410175,0,0,8,0.2,0.9789065493410175,0.9789065493410175
No,1.142857,0.272727,0.9290597327450343,0,0,3,0.4,0.9290597327450343,0.9290597327450343
Yes,1.041667,0.076923,0.9885334570544403,0,0,0,1.0,0.9885334570544403,0.9885334570544403
Yes,1.076923,0.076923,0.9086788071409114,0,0,1,0.75,0.9086788071409114,0.9086788071409114
No,1.230769,0.062500,0.9518521494901296,0,0,2,0.0,0.9518521494901296,0.9518521494901296
Yes,0.846154,0.153846,0.9031999605803743,0,0,1,0.75,0.9031999605803743,0.9031999605803743
Yes,0.954545,0.086957,0.9197790024392504,0,0,2,0.6,0.9197790024392504,0.9197790024392504
Yes,1.062500,0.062500,0.9322357956457142,0,0,2,0.5,0.9322357956457142,0.9322357956457142
Yes,0.666667,0.346154,0.9631651107869715,0,0,1,0.0,0.9631651107869715,0.9631651107869715
Yes,1.117647,0.117647,1.0,0,0,1,0.8571428571428571,1.0,1.0
Yes,1.333333,0.411765,0.8412915408048512,0,0,2,0.0,0.8412915408048512,0.8412915408048512
Yes,0.913043,0.000000,0.9848316267730632,0,0,0,1.0,0.9848316267730632,0.9848316267730632
Yes,1.000000,0.000000,0.9885494365149963,0,0,0,1.0,0.9885494365149963,0.9885494365149963
Yes,1.000000,0.000000,0.7213428520013623,0,0,2,0.0,0.7213428520013623,0.7213428520013623
No,0.941176,0.058824,0.9159301241534197,1,1,0,1.0,0.9159301241534197,0.9159301241534197
No,0.894737,0.142857,0.9879950222856126,0,0,4,0.42857142857142855,0.9879950222856126,0.9879950222856126
Yes,1.041667,0.038462,0.9961253363738312,0,0,2,0.75,0.9961253363738312,0.9961253363738312
No,1.470588,0.470588,0.8900771470842828,0,0,8,0.2,0.8900771470842828,0.8900771470842828
Yes,0.857143,0.130435,0.9247454189422446,0,0,1,0.0,0.9247454189422446,0.9247454189422446
Yes,1.333333,0.350000,0.9352518957817566,0,0,1,0.5,0.9352518957817566,0.9352518957817566
Yes,1.210526,0.250000,0.9911554694400069,0,0,2,0.7142857142857143,0.9911554694400069,0.9911554694400069
Yes,1.000000,0.000000,0.8443340405071167,0,0,2,0.0,0.8443340405071167,0.8443340405071167
No,1.384615,0.266667,0.9390784010088056,0,0,0,1.0,0.9390784010088056,0.9390784010088056
Yes,0.869565,0.100000,0.9686206331007576,0,0,0,1.0,0.9686206331007576,0.9686206331007576
No,1.150000,0.150000,0.9998384126900589,0,0,4,0.5555555555555556,0.9998384126900589,0.9998384126900589
No,1.285714,0.285714,0.9148719593023937,0,0,13,0.13333333333333333,0.9148719593023937,0.9148719593023937
Yes,1.055556,0.055556,0.9573395434768693,0,0,1,0.5,0.9573395434768693,0.9573395434768693
Yes,0.916667,0.083333,0.9687967240633903,1,1,4,0.3333333333333333,0.9687967240633903,0.9687967240633903
Yes,0.761905,0.227273,0.9988631160989804,0,0,0,1.0,0.9988631160989804,0.9988631160989804
Yes,1.000000,0.066667,0.9329077776053346,0,0,1,0.6666666666666666,0.9329077776053346,0.9329077776053346
No,1.000000,0.000000,0.9182500653019138,0,0,0,1.0,0.9182500653019138,0.9182500653019138
