quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0
No,1.000000,0.000000,0.8535944700891113,0,0,1,0.0
Yes,0.888889,0.100000,0.8878960369951591,0,0,1,0.0
Yes,0.956522,0.041667,0.976403008462331,0,0,0,1.0
Yes,0.653846,0.333333,0.9732920959690697,0,0,0,1.0
Yes,1.176471,0.157895,0.9274051811749904,0,0,0,1.0
Yes,0.851852,0.142857,0.8861380866417344,0,0,1,0.0
No,1.230769,0.142857,0.8916445110518295,0,0,0,1.0
Yes,0.727273,0.333333,0.7444535675056008,0,0,1,0.0
No,1.176471,0.411765,0.9649968210562466,0,0,0,1.0
No,1.357143,0.357143,0.9100820007158935,0,0,2,0.5
Yes,1.176471,0.157895,0.8908985040348462,0,0,7,0.3
Yes,1.100000,0.142857,0.9822636012914444,0,0,1,0.5
Yes,1.062500,0.100000,0.9814623149749381,0,0,0,1.0
Yes,0.909091,0.000000,0.868242388444002,0,0,0,1.0
Yes,0.833333,0.230769,0.8210174563876005,0,0,0,1.0
Yes,1.300000,0.400000,0.8804356058015534,0,0,0,1.0
Yes,1.076923,0.153846,0.9597120256794986,0,0,0,1.0
Yes,1.043478,0.173913,0.9838125431790169,0,0,0,1.0
Yes,1.312500,0.375000,0.8780847609792113,1,1,0,1.0
No,1.000000,0.040000,0.8916486481413858,0,0,14,0.0
Yes,1.307692,0.384615,0.920388957101441,0,0,0,1.0
No,1.066667,0.058824,0.8619820355036039,0,0,1,0.0
Yes,0.888889,0.150000,0.9142902436560599,0,0,1,0.5
Yes,1.000000,0.000000,0.9493438479415942,0,0,1,0.6666666666666666
Yes,0.812500,0.187500,0.8143704440930566,0,0,1,0.0
No,1.250000,0.294118,0.8550695564759243,0,0,5,0.0
Yes,1.043478,0.076923,0.9595789461973787,0,0,1,0.0
Yes,1.400000,0.375000,0.8891442961727495,0,0,0,1.0
No,0.720000,0.285714,0.908657831771902,0,0,0,1.0
No,0.950000,0.050000,0.8563377055231133,0,0,4,0.5555555555555556
Yes,1.166667,0.166667,0.9148473582804983,0,0,0,1.0
Yes,1.000000,0.090909,0.7846035013594622,0,0,0,1.0
Yes,1.000000,0.000000,0.9239356844494945,0,0,1,0.75
Yes,0.769231,0.333333,0.8992204825803952,0,0,0,1.0
Yes,1.000000,0.043478,0.9792586416049146,0,0,0,1.0
Yes,0.833333,0.153846,0.9146968705459971,0,0,2,0.0
Yes,0.882353,0.166667,0.9425505843131662,0,0,1,0.0
No,1.400000,0.400000,0.7855163773311269,0,0,1,0.0
Yes,0.920000,0.111111,0.9514599068311937,0,0,0,1.0
Yes,1.125000,0.176471,0.9041383492426832,0,0,2,0.3333333333333333
No,1.333333,0.416667,0.8721144279823829,0,0,4,0.0
No,0.941176,0.055556,0.8945226771713093,0,0,1,0.6666666666666666
Yes,1.000000,0.000000,0.8835726524121008,0,0,1,0.75
Yes,1.050000,0.050000,0.9498884473846001,0,0,0,1.0
Yes,0.933333,0.000000,0.9204999359954316,0,0,0,1.0
No,1.500000,0.500000,0.8832868368801554,0,0,7,0.2222222222222222
Yes,1.041667,0.083333,0.9556574518230145,0,0,0,1.0
Yes,1.076923,0.076923,0.9524253566730352,0,0,0,1.0
Yes,0.928571,0.133333,0.8536087552540484,0,0,0,1.0
Yes,1.000000,0.043478,0.9474103605451684,0,0,2,0.0
Yes,0.913043,0.125000,0.9134329842328798,0,0,0,1.0
Yes,1.100000,0.285714,0.8732043413926013,0,0,1,0.0
Yes,0.750000,0.250000,0.9541493115149567,0,0,0,1.0
Yes,1.000000,0.000000,0.9668242822902884,0,0,0,1.0
No,1.555556,0.500000,0.8862601994282363,0,0,1,0.6666666666666666
Yes,1.176471,0.166667,0.9112816184151945,0,0,3,0.0
No,1.333333,0.333333,0.8352917088927085,0,0,6,0.0
Yes,0.800000,0.240000,0.9750764078857451,0,0,1,0.75
Yes,0.960000,0.040000,0.9819854374972107,0,0,0,1.0
No,1.142857,0.238095,0.8107328032739346,0,0,3,0.5714285714285714
Yes,0.880000,0.148148,0.9781380944278438,0,0,0,1.0
Yes,1.666667,0.666667,0.6459876616973887,0,0,1,0.0
Yes,0.925926,0.071429,0.9695746979941924,0,0,0,1.0
Yes,0.863636,0.111111,0.9572904339640912,0,0,1,0.0
No,0.818182,0.181818,0.9001735640980214,0,0,1,0.6666666666666666
No,1.166667,0.071429,0.888305930729569,0,0,2,0.3333333333333333
No,1.000000,0.047619,0.9421051421389645,0,0,1,0.0
Yes,1.111111,0.222222,0.9382000194400708,0,0,0,1.0
Yes,1.100000,0.200000,0.9259091540449109,0,0,1,0.0
No,1.100000,0.100000,0.9001196188229772,0,0,2,0.0
No,0.894737,0.190476,0.9027198503940288,0,0,0,1.0
Yes,1.250000,0.250000,0.8071607219715539,0,0,1,0.5
No,1.416667,0.416667,0.8198685136080434,0,0,6,0.0
Yes,1.083333,0.083333,0.9689289555837952,0,0,0,1.0
Yes,1.100000,0.136364,0.9391437436536352,0,0,0,1.0
No,0.823529,0.176471,0.852641619869201,0,0,4,0.0
No,0.722222,0.277778,0.7832557125992783,0,0,0,1.0
Yes,0.920000,0.148148,0.9099227262338824,0,0,1,0.0
Yes,0.894737,0.192308,0.9994687778322994,0,0,0,1.0
Yes,1.263158,0.263158,0.9555515233035232,0,0,0,1.0
Yes,0.944444,0.052632,0.8549542463348054,0,0,0,1.0
Yes,0.954545,0.041667,0.951874949849741,0,0,1,0.0
Yes,0.880000,0.178571,0.8922817349097125,0,0,3,0.25
No,1.266667,0.266667,0.8263450571194795,0,0,0,1.0
No,0.956522,0.115385,0.9514128703671181,0,0,3,0.25
No,0.937500,0.166667,0.8602379794983221,0,0,1,0.6666666666666666
No,0.823529,0.176471,0.7811539102691015,0,0,12,0.07692307692307693
Yes,1.076923,0.076923,0.8555608484444346,0,0,1,0.0
No,0.866667,0.133333,0.7362820750262743,0,0,2,0.3333333333333333
No,1.142857,0.190476,0.9457460763881431,0,0,0,1.0
Yes,0.652174,0.320000,0.9549687928000645,0,0,2,0.3333333333333333
Yes,0.750000,0.307692,0.7713674549779828,0,0,0,1.0
No,1.000000,0.000000,0.7773482402752452,0,0,2,0.3333333333333333
Yes,1.000000,0.000000,0.9788351145562101,0,0,2,0.3333333333333333
Yes,1.076923,0.076923,0.935523187483897,0,0,0,1.0
Yes,1.000000,0.043478,0.9043921993557069,0,0,1,0.5
Yes,1.000000,0.090909,0.9106716519134155,0,0,0,1.0
Yes,1.153846,0.153846,0.9074506370735579,0,0,1,0.75
No,1.058824,0.058824,0.830074068441983,0,0,1,0.5
Yes,1.052632,0.043478,0.9731525922502288,0,0,1,0.0
Yes,0.880000,0.115385,0.9758093848801624,0,0,1,0.6666666666666666
Yes,1.000000,0.111111,0.8795478490277884,1,1,0,1.0
No,0.714286,0.333333,0.7969080539160242,0,0,2,0.5
Yes,0.812500,0.235294,0.9342451570676313,0,0,2,0.0
No,0.857143,0.142857,0.8829513575476478,0,0,3,0.0
No,1.100000,0.100000,0.9052340146325115,0,0,0,1.0
Yes,1.000000,0.000000,0.9800684593393105,0,0,0,1.0
Yes,1.166667,0.222222,0.942792414906656,0,0,0,1.0
Yes,0.950000,0.000000,0.9635779309174148,0,0,0,1.0
Yes,0.954545,0.000000,0.9580219915019026,0,0,0,1.0
Yes,1.000000,0.000000,0.9599866348008984,1,1,0,1.0
Yes,1.047619,0.083333,0.9735223523886197,0,0,0,1.0
Yes,1.045455,0.125000,0.9513138256399765,0,0,0,1.0
Yes,1.384615,0.461538,0.8655301393880611,0,0,3,0.4
No,0.928571,0.071429,0.7722190426469251,0,0,7,0.0
Yes,0.962963,0.000000,0.9766123992193408,0,0,0,1.0
No,1.357143,0.357143,0.8130151280947364,0,0,0,1.0
No,0.769231,0.230769,0.8197862625687605,0,0,0,1.0
Yes,1.400000,0.363636,0.8661285401110168,0,0,1,0.0
Yes,1.000000,0.000000,0.8387855228718236,0,0,0,1.0
No,0.875000,0.125000,0.8533429377745697,0,0,2,0.0
Yes,1.300000,0.300000,0.8714299135000464,0,0,1,0.0
Yes,1.043478,0.074074,0.9657505414828783,0,0,2,0.0
Yes,1.153846,0.230769,0.9002427021814482,0,0,0,1.0
Yes,0.687500,0.312500,0.8258479515374757,0,0,3,0.0
No,1.000000,0.066667,0.769398167108746,0,0,0,1.0
Yes,0.950000,0.130435,0.8746747734668023,0,0,1,0.0
Yes,1.000000,0.000000,0.9390418401271261,0,0,0,1.0
Yes,0.850000,0.150000,0.919841688702525,0,0,0,1.0
Yes,1.166667,0.166667,0.8791397244444171,0,0,2,0.5
No,0.833333,0.241379,0.9216640018906577,0,0,1,0.5
Yes,1.210526,0.250000,0.9873562498331319,0,0,0,1.0
Yes,0.884615,0.148148,0.8499427620287218,0,0,5,0.4444444444444444
Yes,1.000000,0.000000,0.890812142009463,0,0,1,0.5
Yes,1.090909,0.074074,0.9658607814067988,0,0,0,1.0
Yes,0.772727,0.217391,0.8814526296557578,0,0,2,0.5
No,0.740741,0.285714,0.9514702187894908,0,0,0,1.0
Yes,0.913043,0.080000,0.8908594568112039,0,0,0,1.0
No,0.750000,0.304348,0.8776025080371949,0,0,0,1.0
No,1.125000,0.187500,0.9005375235589458,0,0,3,0.0
No,0.619048,0.304348,0.7727981883596521,0,0,2,0.0
No,1.090909,0.037037,0.8718123030750248,0,0,3,0.25
Yes,0.761905,0.190476,0.9049869119633204,0,0,1,0.75
No,1.437500,0.437500,0.9131130919966245,0,0,9,0.25
No,0.892857,0.137931,0.9036111039672367,0,0,0,1.0
Yes,1.300000,0.300000,0.8151493713835494,0,0,0,1.0
Yes,1.000000,0.045455,0.9602692468029767,0,0,1,0.5
Yes,1.428571,0.428571,0.8669794215083955,0,0,10,0.09090909090909091
No,0.833333,0.111111,0.8267438021256484,0,0,1,0.5
Yes,1.117647,0.000000,0.8974937782674307,0,0,2,0.5
Yes,0.739130,0.291667,0.8474175170479907,0,0,2,0.6
Yes,1.066667,0.066667,0.8087875072476011,0,0,0,1.0
Yes,1.100000,0.142857,0.9261265080721787,0,0,0,1.0
No,0.818182,0.166667,0.929717186153453,0,0,3,0.4
No,0.761905,0.217391,0.7985253210683517,0,0,0,1.0
No,0.869565,0.130435,0.8577019191689615,0,0,2,0.0
Yes,0.857143,0.142857,0.8192523446264535,0,0,0,1.0
No,0.800000,0.200000,0.9510396756465993,1,1,0,1.0
Yes,0.894737,0.052632,0.8574950431365778,0,0,0,1.0
Yes,1.000000,0.040000,0.9840098674866149,0,0,0,1.0
No,1.095238,0.136364,0.8526953684262885,0,0,0,1.0
Yes,0.937500,0.000000,0.794222948999112,0,0,3,0.4
No,1.363636,0.454545,0.8743269286426156,0,0,9,0.1
No,0.791667,0.240000,0.9549457943508808,0,0,2,0.0
No,0.777778,0.222222,0.8391805434553344,0,0,2,0.0
No,1.062500,0.000000,0.8624850285105625,0,0,0,1.0
Yes,1.277778,0.277778,0.9239935299806571,0,0,0,1.0
No,1.294118,0.222222,0.8971855263655292,0,0,7,0.0
No,0.727273,0.272727,0.8897740667285846,0,0,0,1.0
No,0.777778,0.263158,0.9478591262370253,0,0,0,1.0
Yes,1.235294,0.235294,0.9400139741919504,0,0,0,1.0
No,1.136364,0.038462,0.8165539055283538,0,0,7,0.0
Yes,1.150000,0.200000,0.9420072084250147,0,0,0,1.0
No,0.944444,0.100000,0.8464186065189854,1,1,2,0.3333333333333333
No,0.791667,0.240000,0.9144311794461037,0,0,6,0.4
Yes,1.142857,0.142857,0.8009415556496048,0,0,0,1.0
Yes,0.687500,0.312500,0.744279962426521,0,0,1,0.5
Yes,1.000000,0.000000,0.9650532687291965,0,0,0,1.0
Yes,1.214286,0.285714,0.8359553631135487,0,0,2,0.3333333333333333
Yes,0.880000,0.185185,0.9607311084679191,0,0,1,0.6666666666666666
Yes,0.866667,0.133333,0.8462724698816843,0,0,8,0.1111111111111111
Yes,0.800000,0.200000,0.9243092034423565,0,0,0,1.0
Yes,0.882353,0.117647,0.8178237671779339,0,0,5,0.16666666666666666
Yes,0.750000,0.333333,0.9515606130317069,0,0,0,1.0
No,1.294118,0.294118,0.9415317911153175,1,1,0,1.0
Yes,0.866667,0.187500,0.9183525718738635,0,0,0,1.0
Yes,0.789474,0.210526,0.8975868782958512,0,0,0,1.0
Yes,1.041667,0.040000,0.9469938733169739,0,0,1,0.5
Yes,1.000000,0.076923,0.9304786191807745,0,0,1,0.6666666666666666
No,1.066667,0.066667,0.884079024630613,0,0,6,0.4
Yes,0.833333,0.259259,0.9350762541215419,0,0,0,1.0
No,0.882353,0.117647,0.8495110438822553,0,0,0,1.0
Yes,0.950000,0.000000,0.9390393550492648,0,0,0,1.0
No,0.684211,0.250000,0.8454520539241381,0,0,5,0.16666666666666666
Yes,1.166667,0.166667,0.9442429934773167,0,0,0,1.0
Yes,1.000000,0.041667,0.9539423396831054,0,0,1,0.0
Yes,1.000000,0.000000,0.9817335051209445,0,0,0,1.0
Yes,0.809524,0.227273,0.9568526661478683,0,0,0,1.0
Yes,0.857143,0.142857,0.981186175131812,0,0,1,0.0
Yes,0.750000,0.250000,0.8536239852686354,0,0,0,1.0
Yes,1.333333,0.400000,0.8937064097819307,0,0,0,1.0
Yes,1.166667,0.166667,0.8611297975975369,0,0,0,1.0
Yes,1.285714,0.357143,0.9498420752501209,0,0,1,0.875
Yes,1.285714,0.235294,0.9773001936804275,0,0,0,1.0
Yes,0.761905,0.181818,0.8679527359164729,0,0,1,0.0
Yes,1.000000,0.000000,0.9104559206345,0,0,1,0.0
Yes,0.960000,0.074074,0.9680596026741021,0,0,1,0.6666666666666666
Yes,0.875000,0.115385,0.9643568080376024,0,0,0,1.0
Yes,0.916667,0.083333,0.9444751585008806,0,0,1,0.8
Yes,0.730769,0.269231,0.9356256346844034,0,0,3,0.0
No,1.052632,0.052632,0.9233890645567842,1,1,1,0.0
No,0.840000,0.222222,0.9639363843248421,0,0,0,1.0
Yes,1.000000,0.076923,0.822361964564039,0,0,0,1.0
Yes,1.083333,0.083333,0.9305028662547302,0,0,0,1.0
Yes,1.181818,0.076923,0.9343221439520967,0,0,1,0.0
Yes,0.909091,0.038462,0.9386927865417654,0,0,0,1.0
No,0.750000,0.208333,0.8222281406184547,0,0,0,1.0
Yes,0.692308,0.307692,0.8723569817778744,0,0,2,0.3333333333333333
Yes,1.222222,0.222222,0.8366365095554534,0,0,2,0.0
Yes,1.277778,0.315789,0.9197946038427263,1,1,0,1.0
Yes,1.066667,0.157895,0.9492563940499572,0,0,2,0.5
Yes,0.875000,0.192308,0.9744400128989694,0,0,1,0.5
No,1.333333,0.333333,0.8058525500263133,0,0,5,0.0
Yes,0.850000,0.190476,0.9570130452489081,0,0,1,0.8888888888888888
No,1.428571,0.428571,0.9108058483500152,0,0,0,1.0
Yes,0.928571,0.222222,0.9154396258124081,0,0,1,0.0
Yes,1.210526,0.285714,0.9378387619193063,0,0,1,0.5
No,0.812500,0.277778,0.8202243845877859,1,1,1,0.0
Yes,0.904762,0.095238,0.9774021263862499,0,0,0,1.0
No,1.312500,0.352941,0.8773867787881535,0,0,6,0.0
No,1.117647,0.277778,0.9387869889677476,0,0,0,1.0
Yes,1.142857,0.142857,0.7662379459784702,0,0,8,0.1111111111111111
No,0.727273,0.272727,0.6259145722707345,0,0,2,0.0
Yes,1.090909,0.090909,0.7188549026977643,0,0,0,1.0
Yes,1.000000,0.000000,0.9999822986765178,0,0,0,1.0
No,1.200000,0.200000,0.7091325113841231,0,0,0,1.0
No,1.200000,0.333333,0.829292272587992,0,0,1,0.5
Yes,1.000000,0.000000,0.8446302401481763,0,0,2,0.5
No,1.277778,0.333333,0.9191504939125819,1,1,2,0.3333333333333333
No,1.250000,0.250000,0.7231944408934153,0,0,3,0.4
Yes,1.050000,0.000000,0.9999827597353239,0,0,0,1.0
Yes,1.000000,0.000000,0.9684925127734765,0,0,0,1.0
No,0.956522,0.043478,0.899252633177775,0,0,17,0.0
No,1.214286,0.214286,0.7583916473804636,0,0,1,0.0
Yes,1.176471,0.157895,0.9324089216613864,0,0,0,1.0
Yes,0.703704,0.285714,0.9744267032363506,0,0,0,1.0
Yes,0.857143,0.250000,0.8900607644269493,0,0,0,1.0
Yes,0.941176,0.058824,0.8542696782748375,0,0,1,0.0
No,0.782609,0.200000,0.8949909803182666,0,0,3,0.5
No,0.941176,0.058824,0.7938149871235208,1,1,1,0.5
No,1.105263,0.095238,0.8400867170230133,0,0,14,0.06666666666666667
No,0.733333,0.266667,0.8833369275113826,0,0,3,0.0
Yes,1.045455,0.045455,0.9560298306090229,0,0,1,0.5
Yes,0.904762,0.095238,0.9608071711509869,0,0,0,1.0
No,0.928571,0.125000,0.9137698560141272,0,0,0,1.0
No,1.000000,0.125000,0.904594754655275,0,0,0,1.0
Yes,1.312500,0.352941,0.9636770991146396,0,0,1,0.0
No,0.733333,0.266667,0.8870885320182957,0,0,0,1.0
Yes,1.000000,0.000000,0.987589217898215,0,0,0,1.0
No,0.666667,0.333333,0.9406997429528364,0,0,0,1.0
No,1.333333,0.363636,0.8982989956040968,0,0,2,0.3333333333333333
No,1.250000,0.300000,0.9285745348899757,0,0,0,1.0
Yes,0.769231,0.230769,0.9330227862181971,0,0,1,0.0
Yes,1.090909,0.181818,0.8480610121949667,0,0,0,1.0
Yes,1.157895,0.157895,0.9655668181387457,0,0,0,1.0
Yes,1.266667,0.312500,0.9167284536539663,0,0,3,0.0
No,0.960000,0.037037,0.945087529507205,0,0,2,0.3333333333333333
Yes,1.294118,0.277778,0.9434238523477702,0,0,0,1.0
Yes,0.692308,0.307692,0.8407478105404246,0,0,1,0.6666666666666666
Yes,1.052632,0.052632,0.9668099519391036,0,0,0,1.0
No,0.722222,0.263158,0.8712511850601186,0,0,6,0.0
No,1.000000,0.066667,0.9374072440353798,1,1,0,1.0
Yes,1.250000,0.294118,0.9517383458769111,0,0,3,0.5714285714285714
No,1.000000,0.045455,0.9146072690131472,0,0,2,0.0
No,0.904762,0.136364,0.9275886840756496,0,0,0,1.0
No,1.117647,0.055556,0.8759719079343425,0,0,2,0.0
Yes,1.136364,0.227273,0.9900471142411535,0,0,0,1.0
No,0.857143,0.181818,0.9314718921185139,0,0,11,0.15384615384615385
Yes,1.222222,0.210526,0.9070568905084356,0,0,0,1.0
No,1.142857,0.217391,0.9390453467255485,0,0,1,0.6666666666666666
Yes,1.000000,0.105263,0.8558755243300282,0,0,1,0.0
Yes,1.111111,0.166667,0.8837030578890681,0,0,3,0.25
No,1.000000,0.000000,0.8897587511805681,0,0,0,1.0
Yes,1.230769,0.307692,0.8714508852308103,1,1,0,1.0
No,1.153846,0.071429,0.8775515296375456,0,0,3,0.0
Yes,0.857143,0.166667,0.9380877668281482,0,0,0,1.0
Yes,1.285714,0.285714,0.9115479371941776,0,0,3,0.25
Yes,1.142857,0.181818,0.9657827871800417,0,0,0,1.0
Yes,0.722222,0.380952,0.8071657645154607,0,0,2,0.0
No,0.736842,0.333333,0.9292353804783715,0,0,0,1.0
Yes,0.823529,0.285714,0.8117193477876282,0,0,1,0.0
Yes,0.833333,0.210526,0.8329348334953793,0,0,1,0.8
Yes,1.000000,0.038462,0.96232289232996,0,0,4,0.2
Yes,1.000000,0.000000,0.9570269646687051,0,0,2,0.0
Yes,0.769231,0.230769,0.953526707909093,0,0,1,0.0
Yes,0.884615,0.178571,0.9359358077656916,0,0,2,0.0
Yes,1.285714,0.266667,0.9757438862221617,0,0,1,0.6666666666666666
Yes,1.058824,0.117647,0.9511487442208154,0,0,0,1.0
Yes,0.777778,0.100000,0.9845693774505357,1,1,0,1.0
Yes,1.050000,0.090909,0.9307407605602617,0,0,0,1.0
Yes,1.058824,0.000000,0.9031560824415177,0,0,1,0.5
No,1.384615,0.384615,0.8427668240913669,0,0,8,0.1111111111111111
No,1.000000,0.058824,0.8782340795264144,0,0,4,0.2
Yes,0.950000,0.050000,0.9253986966884665,0,0,0,1.0
Yes,1.250000,0.235294,0.9340259766468132,0,0,1,0.6666666666666666
Yes,0.789474,0.250000,0.9021065904433216,0,0,1,0.5
No,1.000000,0.000000,0.6994881663000904,0,0,1,0.0
Yes,1.000000,0.000000,0.8576940493287163,0,0,0,1.0
No,0.785714,0.142857,0.8899540508205995,0,0,0,1.0
No,1.285714,0.285714,0.8605544167617271,0,0,10,0.09090909090909091
No,1.000000,0.000000,0.8582805004894226,0,0,0,1.0
Yes,0.823529,0.176471,0.9471843892105427,0,0,6,0.0
No,1.333333,0.333333,0.820983485459291,0,0,1,0.5
Yes,1.120000,0.037037,0.9186136987968616,0,0,3,0.5
Yes,1.120000,0.000000,0.9602120778592885,0,0,0,1.0
No,1.000000,0.071429,0.800725648992566,0,0,0,1.0
Yes,1.500000,0.466667,0.8747515384760076,1,1,0,1.0
Yes,1.300000,0.181818,0.8815801359073868,0,0,0,1.0
No,1.000000,0.045455,0.9037890584421224,0,0,5,0.4444444444444444
Yes,0.750000,0.235294,0.8761675714497026,0,0,0,1.0
Yes,0.888889,0.150000,0.9168999465233878,0,0,1,0.5
Yes,0.960000,0.040000,0.9474190061487067,0,0,0,1.0
Yes,1.315789,0.315789,0.9109760002590408,0,0,0,1.0
Yes,0.913043,0.160000,0.9144707347206099,0,0,4,0.2
No,0.785714,0.266667,0.89249139023126,0,0,1,0.6666666666666666
Yes,1.066667,0.066667,0.9535998550104339,0,0,6,0.25
No,1.200000,0.200000,0.8726736806837664,1,1,0,1.0
Yes,1.095238,0.125000,0.949740695585174,0,0,0,1.0
Yes,1.150000,0.150000,0.9479701898506651,0,0,0,1.0
Yes,0.833333,0.166667,0.8516305491303713,0,0,1,0.0
No,1.150000,0.142857,0.9203673732570749,0,0,7,0.2222222222222222
Yes,0.923077,0.076923,0.990803699725259,0,0,0,1.0
No,0.866667,0.235294,0.8584540632476848,0,0,2,0.6666666666666666
Yes,1.500000,0.500000,0.8938974389441682,0,0,1,0.0
Yes,0.909091,0.090909,0.9999513094290353,0,0,0,1.0
Yes,0.954545,0.043478,0.9317772728814816,0,0,8,0.38461538461538464
Yes,0.809524,0.142857,0.8385148736577764,0,0,1,0.0
No,0.777778,0.222222,0.7534356154196847,0,0,2,0.3333333333333333
Yes,1.444444,0.444444,0.8109250857131801,0,0,0,1.0
Yes,1.142857,0.142857,0.8447751285491703,0,0,11,0.08333333333333333
No,1.100000,0.100000,0.8375120858017472,0,0,0,1.0
No,0.650000,0.350000,0.8196579055796899,0,0,1,0.5
No,1.000000,0.062500,0.8935477595645059,0,0,6,0.25
Yes,1.105263,0.105263,0.9855069381678051,0,0,0,1.0
Yes,1.000000,0.000000,0.9173231495490046,0,0,2,0.0
No,1.333333,0.333333,0.927376749171167,0,0,6,0.4
Yes,1.176471,0.105263,0.9200725999971657,0,0,0,1.0
Yes,1.238095,0.333333,0.919152154402197,0,0,0,1.0
Yes,1.190476,0.181818,0.9539006047138455,0,0,0,1.0
No,0.954545,0.038462,0.9586305075070288,0,0,0,1.0
Yes,1.200000,0.200000,0.9245361855522983,0,0,0,1.0
Yes,1.235294,0.222222,0.8527529424480486,0,0,0,1.0
Yes,1.040000,0.035714,0.986682416377387,0,0,0,1.0
No,0.928571,0.071429,0.7298047621204079,0,0,7,0.125
Yes,0.952381,0.043478,0.9170713755362512,0,0,3,0.0
Yes,0.809524,0.166667,0.9681501536841929,0,0,5,0.2857142857142857
No,0.809524,0.227273,0.9285652682521393,0,0,3,0.25
No,1.500000,0.555556,0.9044345842987341,0,0,1,0.5
Yes,1.000000,0.000000,0.9421956017642245,0,0,0,1.0
No,0.727273,0.272727,0.9223870362719057,0,0,0,1.0
Yes,0.875000,0.125000,0.8703974529266533,0,0,1,0.5
No,0.857143,0.086957,0.8902339489502393,0,0,1,0.0
No,0.920000,0.172414,0.896090752159988,0,0,3,0.4
Yes,1.210526,0.263158,0.7814200432255763,0,0,1,0.0
No,0.727273,0.272727,0.8728611909924378,0,0,0,1.0
No,1.416667,0.307692,0.9791546070372333,0,0,1,0.6666666666666666
No,1.300000,0.285714,0.874889744426026,1,1,0,1.0
No,1.071429,0.071429,0.7720605758736763,0,0,12,0.0
Yes,1.333333,0.388889,0.9432357204798973,0,0,1,0.5
No,0.950000,0.050000,0.8747890957922524,0,0,3,0.25
Yes,1.050000,0.080000,0.9317133337041482,0,0,0,1.0
Yes,0.818182,0.208333,0.8999312861595391,0,0,0,1.0
Yes,0.920000,0.115385,0.9687161849682879,0,0,1,0.5
No,1.142857,0.142857,0.8508201887003497,0,0,11,0.08333333333333333
No,1.066667,0.066667,0.8737989195789126,0,0,2,0.0
Yes,0.777778,0.166667,0.9026588172011603,0,0,0,1.0
Yes,0.850000,0.227273,0.9377071698906909,0,0,0,1.0
Yes,0.727273,0.280000,0.8914932633872602,0,0,0,1.0
Yes,1.000000,0.041667,0.9622167482335326,0,0,2,0.3333333333333333
Yes,1.235294,0.210526,0.9020008319941505,0,0,1,0.0
Yes,0.909091,0.083333,0.9562197558478794,0,0,0,1.0
No,1.400000,0.400000,0.7733005995585145,0,0,0,1.0
Yes,1.000000,0.000000,0.97864772813932,0,0,2,0.0
Yes,0.920000,0.080000,0.9999633256645956,0,0,0,1.0
Yes,0.900000,0.130435,0.9182403763094086,0,0,1,0.0
Yes,1.083333,0.076923,0.9804115657829432,0,0,0,1.0
No,1.071429,0.133333,0.858956253806806,0,0,1,0.0
Yes,1.136364,0.272727,0.8711612262333873,0,0,1,0.0
Yes,1.200000,0.250000,0.9553814200976224,0,0,0,1.0
No,0.714286,0.318182,0.9269685360855229,0,0,0,1.0
Yes,0.882353,0.111111,0.9549841505338696,0,0,1,0.6666666666666666
No,1.000000,0.000000,0.8922209853289091,0,0,9,0.25
No,1.125000,0.187500,0.8830014610461776,0,0,3,0.0
No,1.105263,0.150000,0.9291705387745943,0,0,1,0.0
Yes,0.800000,0.192308,0.9364412942213786,0,0,0,1.0
Yes,1.190476,0.130435,0.9529876115349528,0,0,1,0.0
No,1.428571,0.333333,0.9181155158346721,0,0,1,0.0
Yes,0.928571,0.071429,0.6984954404164397,0,0,0,1.0
Yes,1.307692,0.384615,0.9477026854952029,0,0,0,1.0
Yes,1.133333,0.176471,0.945672438463702,0,0,0,1.0
Yes,0.666667,0.333333,0.9204421119337675,0,0,3,0.0
Yes,0.818182,0.181818,0.9664519799876424,0,0,2,0.3333333333333333
Yes,1.047619,0.045455,0.9090508767609125,0,0,1,0.0
Yes,0.958333,0.040000,0.9622380406753615,0,0,0,1.0
Yes,0.869565,0.160000,0.9863788898739676,0,0,0,1.0
Yes,0.850000,0.095238,0.9141543822021763,0,0,2,0.3333333333333333
Yes,1.454545,0.454545,0.894010676267426,0,0,2,0.7142857142857143
No,0.846154,0.214286,0.8632720356807069,0,0,5,0.375
Yes,1.250000,0.312500,0.9175409891908496,0,0,0,1.0
Yes,0.913043,0.086957,0.8980429589821298,0,0,2,0.0
Yes,0.800000,0.200000,0.7634339631190218,0,0,0,1.0
No,0.954545,0.043478,0.9427877681910111,0,0,4,0.5555555555555556
Yes,1.350000,0.333333,0.9675100995274034,0,0,2,0.0
Yes,1.312500,0.375000,0.8785148783625293,1,1,0,1.0
Yes,1.176471,0.111111,0.9860419677595748,0,0,0,1.0
Yes,0.833333,0.115385,0.9779445064156234,0,0,0,1.0
Yes,1.090909,0.086957,0.9742240402093443,0,0,0,1.0
No,1.000000,0.000000,0.8606710287827588,0,0,1,0.0
Yes,1.043478,0.043478,0.9691867226887305,0,0,1,0.0
No,0.789474,0.238095,0.9115219590032835,1,1,0,1.0
Yes,1.400000,0.375000,0.9260334339307069,0,0,0,1.0
Yes,0.863636,0.086957,0.9026294127246877,0,0,2,0.3333333333333333
Yes,0.687500,0.312500,0.9767497006851958,0,0,0,1.0
Yes,0.760000,0.230769,0.9363112823344051,0,0,0,1.0
